,Material_Name,C10_LSE,C11_LSE,C12_LSE,C13_LSE,C14_LSE
46,Quercus agrifolia 1,0.94777614369229,0.9434489802178968,0.9434489802178968,0.9468128666327906,0.9476856195913664
47,Quercus agrifolia 3,0.9578404802721656,0.9552940954306288,0.9552940954306288,0.9572087862705022,0.9581082218601024
48,Quercus agrifolia 2,0.9192568431322232,0.914159034549567,0.914159034549567,0.9179967164002087,0.9203563700665937
49,Salvia leucophylla 2,0.9347808185566978,0.9457445168811414,0.9457445168811414,0.909563923217518,0.9085531818695276
50,Salvia leucophylla 3,0.9270540267652724,0.9343681354663008,0.9343681354663008,0.9111447150962924,0.9115044964752872
51,Salvia leucophylla 2,0.9324068763484804,0.9388989754444198,0.9388989754444198,0.9215644599124064,0.9222824019099106
52,Quercus lobata 3,0.9458681453760298,0.943872260049074,0.943872260049074,0.9270705828295394,0.9277184465053808
53,Quercus lobata 1,0.9524454667773072,0.949651961342528,0.949651961342528,0.9305759894752876,0.9309233432835426
54,Quercus lobata 2,0.9611040234026188,0.9627829450679124,0.9627829450679124,0.9491728828073532,0.9533924254682996
55,Salvia leucophylla 1,0.9424265250799234,0.9558519505286796,0.9558519505286796,0.9153815932796158,0.913059196168706
56,Quercus lobata 2,0.9555711543514184,0.9603570328790764,0.9603570328790764,0.9414786081594636,0.945187394889608
57,Salvia leucophylla 1,0.9441610254403228,0.9503755327041996,0.9503755327041996,0.9284398582697988,0.9296845236695844
58,Heteromeles arbutifolia 2,0.9452015776073032,0.9405582331483818,0.9405582331483818,0.9409788979213336,0.9428921855380878
59,Ceanothus spinosus 1,0.9306691226411148,0.9272677328382188,0.9272677328382188,0.9353893647820538,0.9367312665623552
60,Ceanothus spinosus 1,0.9559832506761508,0.9506707984104096,0.9506707984104096,0.9585236337180668,0.9592457333414524
61,Baccharis pilularis 2,0.9517997550773653,0.9495197391781204,0.9495197391781204,0.938511374224372,0.9399136326029748
62,Ceanothus megacarpus 1,0.9479258598376916,0.9414605911510142,0.9414605911510142,0.9423866117937983,0.9428067645758432
63,Heteromeles arbutifolia 2,0.946715587494952,0.934472171542928,0.934472171542928,0.9341498869177912,0.9281793432200026
64,Arctostaphylos glandulosa 2,0.9456630282663994,0.9454239981240914,0.9454239981240914,0.9405447853121612,0.9417353962874908
65,Arctostaphylos glandulosa 2,0.927182368880655,0.9256364499583508,0.9256364499583508,0.9274217400571252,0.9273362539778776
66,Baccharis pilularis 1,0.9632182658724476,0.9610374988247292,0.9610374988247292,0.947795381197906,0.950690899538628
67,Ceanothus spinosus 2,0.9371638442930624,0.9382562304146048,0.9382562304146048,0.942555020201163,0.9481164316343406
68,Ceanothus megacarpus 3,0.9506358927884764,0.9435894973234594,0.9435894973234594,0.9441893897493624,0.9432899767990246
69,Ceanothus spinosus 3,0.9361440262061708,0.9393620723089012,0.9393620723089012,0.9459986859820796,0.9500891305061504
70,Heteromeles arbutifolia 3,0.9525698005978764,0.9461525241015344,0.9461525241015344,0.9491554721142156,0.9500617289448278
71,Arctostaphylos glandulosa 3,0.9426518989176762,0.9413527696392382,0.9413527696392382,0.9395758127717698,0.938901905873227
72,Ceanothus spinosus 3,0.9473525705553848,0.9523946385482476,0.9523946385482476,0.9560869356735668,0.959183663737643
73,Ceanothus spinosus 2,0.9194480436356558,0.9161246122194676,0.9161246122194676,0.9238526182513545,0.9258692061983408
74,Baccharis pilularis 2,0.9584964616601211,0.9576914773345808,0.9576914773345808,0.9462756217817442,0.9490366483812268
